,Unnamed: 0,lat,lng,datetime,uid,date,time,tile_ID,year,month,day,hour,newTime,time_hour,day_of_week,day_name,value
35496,35496,39.98129167,116.3307717,2012-04-30 12:59:00,71,30/04/2012,2021-09-18 12:59:57,63,2012,4,30,12,2012-04-30 12:00:00,12:00:00,0,Weekend,1
35497,35497,39.9814,116.331165,2012-04-30 13:58:00,71,30/04/2012,2021-09-18 13:58:23,63,2012,4,30,13,2012-04-30 13:00:00,13:00:00,0,Weekend,1
35498,35498,39.981245,116.33127,2012-04-30 14:59:00,71,30/04/2012,2021-09-18 14:59:58,63,2012,4,30,14,2012-04-30 14:00:00,14:00:00,0,Weekend,1
35499,35499,39.98163333,116.3310883,2012-04-30 15:59:00,71,30/04/2012,2021-09-18 15:59:57,63,2012,4,30,15,2012-04-30 15:00:00,15:00:00,0,Weekend,1
35500,35500,39.98093667,116.331355,2012-04-30 16:59:00,71,30/04/2012,2021-09-18 16:59:55,63,2012,4,30,16,2012-04-30 16:00:00,16:00:00,0,Weekend,1
35501,35501,39.98127,116.3312367,2012-04-30 17:59:00,71,30/04/2012,2021-09-18 17:59:57,63,2012,4,30,17,2012-04-30 17:00:00,17:00:00,0,Weekend,1
35502,35502,39.981175,116.3315033,2012-04-30 18:59:00,71,30/04/2012,2021-09-18 18:59:26,63,2012,4,30,18,2012-04-30 18:00:00,18:00:00,0,Weekend,1
35503,35503,39.98127833,116.3313633,2012-04-30 19:57:00,71,30/04/2012,2021-09-18 19:57:52,63,2012,4,30,19,2012-04-30 19:00:00,19:00:00,0,Weekend,1
35504,35504,39.98133667,116.3310983,2012-04-30 20:55:00,71,30/04/2012,2021-09-18 20:55:05,63,2012,4,30,20,2012-04-30 20:00:00,20:00:00,0,Weekend,1
35505,35505,39.98082167,116.3311833,2012-04-30 21:59:00,71,30/04/2012,2021-09-18 21:59:56,63,2012,4,30,21,2012-04-30 21:00:00,21:00:00,0,Weekend,1
35506,35506,39.98119333,116.33101,2012-04-30 22:59:00,71,30/04/2012,2021-09-18 22:59:58,63,2012,4,30,22,2012-04-30 22:00:00,22:00:00,0,Weekend,1
35507,35507,39.98146167,116.3318933,2012-04-30 23:59:00,71,30/04/2012,2021-09-18 23:59:59,63,2012,4,30,23,2012-04-30 23:00:00,23:00:00,0,Weekend,1
35549,35549,39.98097833,116.33105,2012-05-13 15:22:00,71,13/05/2012,2021-09-18 15:22:49,63,2012,5,13,15,2012-05-13 15:00:00,15:00:00,6,Weekend,1
35550,35550,39.981365,116.3274867,2012-05-13 23:59:00,71,13/05/2012,2021-09-18 23:59:57,63,2012,5,13,23,2012-05-13 23:00:00,23:00:00,6,Weekend,1
35551,35551,39.98110667,116.3238667,2012-05-14 00:04:00,71,14/05/2012,2021-09-18 00:04:12,63,2012,5,14,0,2012-05-14 00:00:00,00:00:00,0,Weekend,1
35552,35552,39.979915,116.308225,2012-05-14 01:59:00,71,14/05/2012,2021-09-18 01:59:57,63,2012,5,14,1,2012-05-14 01:00:00,01:00:00,0,Weekend,1
35553,35553,39.97884,116.3043183,2012-05-14 02:04:00,71,14/05/2012,2021-09-18 02:04:31,63,2012,5,14,2,2012-05-14 02:00:00,02:00:00,0,Weekend,1
35560,35560,39.9763749,116.3302633,2008-05-19 03:08:00,73,19/05/2008,2021-09-18 03:08:23,63,2008,5,19,3,2008-05-19 03:00:00,03:00:00,0,Weekend,1
35561,35561,39.9780749,116.3320616,2008-05-19 16:29:00,73,19/05/2008,2021-09-18 16:29:22,63,2008,5,19,16,2008-05-19 16:00:00,16:00:00,0,Weekend,1
35641,35641,39.9765333,116.3308383,2008-06-29 07:26:00,73,29/06/2008,2021-09-18 07:26:28,63,2008,6,29,7,2008-06-29 07:00:00,07:00:00,6,Weekend,1
35642,35642,39.9771349,116.3352733,2008-06-29 09:59:00,73,29/06/2008,2021-09-18 09:59:58,63,2008,6,29,9,2008-06-29 09:00:00,09:00:00,6,Weekend,1
35643,35643,39.99267,116.3203449,2008-06-29 10:28:00,73,29/06/2008,2021-09-18 10:28:59,63,2008,6,29,10,2008-06-29 10:00:00,10:00:00,6,Weekend,1
35644,35644,39.9754766,116.335585,2008-06-29 11:59:00,73,29/06/2008,2021-09-18 11:59:59,63,2008,6,29,11,2008-06-29 11:00:00,11:00:00,6,Weekend,1
35645,35645,39.97626,116.3355949,2008-06-29 12:04:00,73,29/06/2008,2021-09-18 12:04:10,63,2008,6,29,12,2008-06-29 12:00:00,12:00:00,6,Weekend,1
35646,35646,39.9752583,116.3312116,2008-06-29 16:59:00,73,29/06/2008,2021-09-18 16:59:43,63,2008,6,29,16,2008-06-29 16:00:00,16:00:00,6,Weekend,1
35647,35647,39.9770266,116.3317233,2008-06-29 17:00:00,73,29/06/2008,2021-09-18 17:00:54,63,2008,6,29,17,2008-06-29 17:00:00,17:00:00,6,Weekend,1
35648,35648,39.9755749,116.3307483,2008-06-30 15:30:00,73,30/06/2008,2021-09-18 15:30:31,63,2008,6,30,15,2008-06-30 15:00:00,15:00:00,0,Weekend,1
35652,35652,39.9766599,116.330765,2008-07-07 02:04:00,73,07/07/2008,2021-09-18 02:04:39,63,2008,7,7,2,2008-07-07 02:00:00,02:00:00,0,Weekend,1
35664,35664,39.9800449,116.3265316,2008-07-13 09:57:00,73,13/07/2008,2021-09-18 09:57:33,63,2008,7,13,9,2008-07-13 09:00:00,09:00:00,6,Weekend,1
35680,35680,39.9726966,116.3276166,2008-07-20 16:42:00,73,20/07/2008,2021-09-18 16:42:37,63,2008,7,20,16,2008-07-20 16:00:00,16:00:00,6,Weekend,1
35701,35701,40.0249566,116.3356099,2008-03-08 05:59:00,73,03/08/2008,2021-09-18 05:59:34,63,2008,8,3,5,2008-03-08 05:00:00,05:00:00,6,Weekend,1
35702,35702,40.0626083,116.3243666,2008-03-08 06:00:00,73,03/08/2008,2021-09-18 06:00:58,63,2008,8,3,6,2008-03-08 06:00:00,06:00:00,6,Weekend,1
35703,35703,40.0782266,116.3211816,2008-03-08 06:01:00,73,03/08/2008,2021-09-18 06:01:28,64,2008,8,3,6,2008-03-08 06:00:00,06:00:00,6,Weekend,1
35704,35704,39.97536,116.3288166,2008-03-08 16:05:00,73,03/08/2008,2021-09-18 16:05:50,63,2008,8,3,16,2008-03-08 16:00:00,16:00:00,6,Weekend,1
35705,35705,39.9757766,116.3309566,2008-04-08 02:28:00,73,04/08/2008,2021-09-18 02:28:15,63,2008,8,4,2,2008-04-08 02:00:00,02:00:00,0,Weekend,1
35706,35706,39.9723416,116.3249749,2008-04-08 15:45:00,73,04/08/2008,2021-09-18 15:45:03,63,2008,8,4,15,2008-04-08 15:00:00,15:00:00,0,Weekend,1
35716,35716,39.9755933,116.3309349,2008-10-08 05:24:00,73,10/08/2008,2021-09-18 05:24:56,63,2008,8,10,5,2008-10-08 05:00:00,05:00:00,6,Weekend,1
35717,35717,39.9854683,116.2276516,2008-10-08 07:55:00,73,10/08/2008,2021-09-18 07:55:14,63,2008,8,10,7,2008-10-08 07:00:00,07:00:00,6,Weekend,1
35718,35718,39.9831633,116.2251133,2008-10-08 07:55:00,73,10/08/2008,2021-09-18 07:55:19,50,2008,8,10,7,2008-10-08 07:00:00,07:00:00,6,Weekend,1
35719,35719,39.8780566,116.0989466,2008-10-08 07:59:00,73,10/08/2008,2021-09-18 07:59:12,49,2008,8,10,7,2008-10-08 07:00:00,07:00:00,6,Weekend,1
35720,35720,39.9766599,116.3304316,2008-10-08 08:25:00,73,10/08/2008,2021-09-18 08:25:58,63,2008,8,10,8,2008-10-08 08:00:00,08:00:00,6,Weekend,1
35721,35721,39.9721216,116.32516,2008-11-08 14:46:00,73,11/08/2008,2021-09-18 14:46:06,63,2008,8,11,14,2008-11-08 14:00:00,14:00:00,0,Weekend,1
35731,35731,39.974745,116.3377116,2008-08-17 05:46:00,73,17/08/2008,2021-09-18 05:46:55,63,2008,8,17,5,2008-08-17 05:00:00,05:00:00,6,Weekend,1
35732,35732,39.9755216,116.3273933,2008-08-18 01:59:00,73,18/08/2008,2021-09-18 01:59:59,63,2008,8,18,1,2008-08-18 01:00:00,01:00:00,0,Weekend,1
35733,35733,39.9757499,116.3308383,2008-08-18 02:03:00,73,18/08/2008,2021-09-18 02:03:46,63,2008,8,18,2,2008-08-18 02:00:00,02:00:00,0,Weekend,1
35734,35734,39.9722166,116.3250983,2008-08-18 15:40:00,73,18/08/2008,2021-09-18 15:40:16,63,2008,8,18,15,2008-08-18 15:00:00,15:00:00,0,Weekend,1
35747,35747,39.97564,116.3293716,2008-08-24 06:59:00,73,24/08/2008,2021-09-18 06:59:05,63,2008,8,24,6,2008-08-24 06:00:00,06:00:00,6,Weekend,1
35748,35748,39.9763766,116.3301833,2008-08-24 08:48:00,73,24/08/2008,2021-09-18 08:48:56,63,2008,8,24,8,2008-08-24 08:00:00,08:00:00,6,Weekend,1
35749,35749,39.9711283,116.3252549,2008-08-24 09:26:00,73,24/08/2008,2021-09-18 09:26:55,63,2008,8,24,9,2008-08-24 09:00:00,09:00:00,6,Weekend,1
35750,35750,39.9616516,116.3245749,2008-08-24 15:44:00,73,24/08/2008,2021-09-18 15:44:51,63,2008,8,24,15,2008-08-24 15:00:00,15:00:00,6,Weekend,1
35751,35751,39.9759483,116.3308399,2008-08-25 02:25:00,73,25/08/2008,2021-09-18 02:25:52,63,2008,8,25,2,2008-08-25 02:00:00,02:00:00,0,Weekend,1
35752,35752,39.9739766,116.32743,2008-08-25 15:59:00,73,25/08/2008,2021-09-18 15:59:59,63,2008,8,25,15,2008-08-25 15:00:00,15:00:00,0,Weekend,1
35753,35753,39.9724533,116.3253216,2008-08-25 16:12:00,73,25/08/2008,2021-09-18 16:12:40,63,2008,8,25,16,2008-08-25 16:00:00,16:00:00,0,Weekend,1
35759,35759,39.9757266,116.3308799,2008-01-09 01:49:00,73,01/09/2008,2021-09-18 01:49:32,63,2008,9,1,1,2008-01-09 01:00:00,01:00:00,0,Weekend,1
35760,35760,39.9765449,116.3305849,2008-01-09 15:37:00,73,01/09/2008,2021-09-18 15:37:59,63,2008,9,1,15,2008-01-09 15:00:00,15:00:00,0,Weekend,1
35761,35761,39.97977833,116.3056567,2011-09-26 01:51:00,74,26/09/2011,2021-09-18 01:51:19,63,2011,9,26,1,2011-09-26 01:00:00,01:00:00,0,Weekend,1
35776,35776,39.97916,116.304125,2012-08-01 02:24:00,74,08/01/2012,2021-09-18 02:24:01,63,2012,1,8,2,2012-08-01 02:00:00,02:00:00,6,Weekend,1
35777,35777,39.97427667,116.3018217,2012-08-01 12:59:00,74,08/01/2012,2021-09-18 12:59:40,63,2012,1,8,12,2012-08-01 12:00:00,12:00:00,6,Weekend,1
35778,35778,39.97774167,116.33808,2012-08-01 13:22:00,74,08/01/2012,2021-09-18 13:22:24,63,2012,1,8,13,2012-08-01 13:00:00,13:00:00,6,Weekend,1
35779,35779,39.97810833,116.30406,2012-09-01 00:22:00,74,09/01/2012,2021-09-18 00:22:26,63,2012,1,9,0,2012-09-01 00:00:00,00:00:00,0,Weekend,1
35780,35780,39.97858333,116.3326767,2012-09-01 14:38:00,74,09/01/2012,2021-09-18 14:38:19,63,2012,1,9,14,2012-09-01 14:00:00,14:00:00,0,Weekend,1
35790,35790,39.75282333,116.2985483,2012-01-29 04:48:00,74,29/01/2012,2021-09-18 04:48:55,60,2012,1,29,4,2012-01-29 04:00:00,04:00:00,6,Weekend,1
35791,35791,39.856475,116.3376,2012-01-29 04:55:00,74,29/01/2012,2021-09-18 04:55:12,61,2012,1,29,4,2012-01-29 04:00:00,04:00:00,6,Weekend,1
35792,35792,39.88677667,116.3374333,2012-01-29 04:58:00,74,29/01/2012,2021-09-18 04:58:25,62,2012,1,29,4,2012-01-29 04:00:00,04:00:00,6,Weekend,1
35793,35793,39.97680833,116.3018,2012-01-30 13:59:00,74,30/01/2012,2021-09-18 13:59:51,63,2012,1,30,13,2012-01-30 13:00:00,13:00:00,0,Weekend,1
35794,35794,39.97873167,116.3319667,2012-01-30 14:21:00,74,30/01/2012,2021-09-18 14:21:30,63,2012,1,30,14,2012-01-30 14:00:00,14:00:00,0,Weekend,1
35805,35805,39.97814667,116.3311317,2012-06-02 14:45:00,74,06/02/2012,2021-09-18 14:45:09,63,2012,2,6,14,2012-06-02 14:00:00,14:00:00,0,Weekend,1
35821,35821,39.979125,116.3030783,2012-12-02 09:09:00,74,12/02/2012,2021-09-18 09:09:51,63,2012,2,12,9,2012-12-02 09:00:00,09:00:00,6,Weekend,1
35822,35822,39.97845667,116.3325733,2012-12-02 14:50:00,74,12/02/2012,2021-09-18 14:50:13,63,2012,2,12,14,2012-12-02 14:00:00,14:00:00,6,Weekend,1
35823,35823,39.97983,116.3040217,2012-02-13 00:48:00,74,13/02/2012,2021-09-18 00:48:39,63,2012,2,13,0,2012-02-13 00:00:00,00:00:00,0,Weekend,1
35824,35824,39.97756833,116.33234,2012-02-13 12:26:00,74,13/02/2012,2021-09-18 12:26:58,63,2012,2,13,12,2012-02-13 12:00:00,12:00:00,0,Weekend,1
35833,35833,39.977245,116.3050083,2012-02-19 03:43:00,74,19/02/2012,2021-09-18 03:43:21,63,2012,2,19,3,2012-02-19 03:00:00,03:00:00,6,Weekend,1
35834,35834,39.97680833,116.33116,2012-02-19 11:43:00,74,19/02/2012,2021-09-18 11:43:38,63,2012,2,19,11,2012-02-19 11:00:00,11:00:00,6,Weekend,1
35835,35835,39.97722,116.30431,2012-02-20 00:24:00,74,20/02/2012,2021-09-18 00:24:56,63,2012,2,20,0,2012-02-20 00:00:00,00:00:00,0,Weekend,1
35836,35836,39.97750833,116.330045,2012-02-20 13:46:00,74,20/02/2012,2021-09-18 13:46:17,63,2012,2,20,13,2012-02-20 13:00:00,13:00:00,0,Weekend,1
35852,35852,39.97878833,116.303515,2012-02-26 01:38:00,74,26/02/2012,2021-09-18 01:38:21,63,2012,2,26,1,2012-02-26 01:00:00,01:00:00,6,Weekend,1
35862,35862,39.97910833,116.3039933,2012-04-03 10:41:00,74,04/03/2012,2021-09-18 10:41:06,63,2012,3,4,10,2012-04-03 10:00:00,10:00:00,6,Weekend,1
35863,35863,39.97787,116.3304533,2012-04-03 14:19:00,74,04/03/2012,2021-09-18 14:19:42,63,2012,3,4,14,2012-04-03 14:00:00,14:00:00,6,Weekend,1
35864,35864,39.97601833,116.303065,2012-04-03 23:59:00,74,04/03/2012,2021-09-18 23:59:59,63,2012,3,4,23,2012-04-03 23:00:00,23:00:00,6,Weekend,1
35865,35865,39.97728667,116.30409,2012-05-03 00:03:00,74,05/03/2012,2021-09-18 00:03:54,63,2012,3,5,0,2012-05-03 00:00:00,00:00:00,0,Weekend,1
35866,35866,39.97508833,116.3292117,2012-05-03 13:59:00,74,05/03/2012,2021-09-18 13:59:33,63,2012,3,5,13,2012-05-03 13:00:00,13:00:00,0,Weekend,1
35867,35867,39.977525,116.330355,2012-05-03 14:06:00,74,05/03/2012,2021-09-18 14:06:37,63,2012,3,5,14,2012-05-03 14:00:00,14:00:00,0,Weekend,1
35875,35875,39.97445833,116.3070983,2012-11-03 10:59:00,74,11/03/2012,2021-09-18 10:59:59,63,2012,3,11,10,2012-11-03 10:00:00,10:00:00,6,Weekend,1
35876,35876,39.97887833,116.3040267,2012-11-03 11:09:00,74,11/03/2012,2021-09-18 11:09:15,63,2012,3,11,11,2012-11-03 11:00:00,11:00:00,6,Weekend,1
35877,35877,39.97823,116.33151,2012-11-03 14:41:00,74,11/03/2012,2021-09-18 14:41:50,63,2012,3,11,14,2012-11-03 14:00:00,14:00:00,6,Weekend,1
35878,35878,39.977885,116.3040233,2012-11-03 23:48:00,74,11/03/2012,2021-09-18 23:48:15,63,2012,3,11,23,2012-11-03 23:00:00,23:00:00,6,Weekend,1
35879,35879,39.97699667,116.330285,2012-12-03 12:59:00,74,12/03/2012,2021-09-18 12:59:59,63,2012,3,12,12,2012-12-03 12:00:00,12:00:00,0,Weekend,1
35880,35880,39.97809833,116.3315217,2012-12-03 13:04:00,74,12/03/2012,2021-09-18 13:04:19,63,2012,3,12,13,2012-12-03 13:00:00,13:00:00,0,Weekend,1
35891,35891,39.97768833,116.330745,2012-09-04 13:59:00,74,09/04/2012,2021-09-18 13:59:59,63,2012,4,9,13,2012-09-04 13:00:00,13:00:00,0,Weekend,1
35892,35892,39.97853833,116.3324983,2012-09-04 14:03:00,74,09/04/2012,2021-09-18 14:03:00,63,2012,4,9,14,2012-09-04 14:00:00,14:00:00,0,Weekend,1
35899,35899,39.977475,116.304285,2012-04-15 23:45:00,74,15/04/2012,2021-09-18 23:45:53,63,2012,4,15,23,2012-04-15 23:00:00,23:00:00,6,Weekend,1
35900,35900,39.97534167,116.3292567,2012-04-22 13:52:00,74,22/04/2012,2021-09-18 13:52:33,63,2012,4,22,13,2012-04-22 13:00:00,13:00:00,6,Weekend,1
35901,35901,39.97802667,116.33134,2012-04-22 14:31:00,74,22/04/2012,2021-09-18 14:31:58,63,2012,4,22,14,2012-04-22 14:00:00,14:00:00,6,Weekend,1
35906,35906,39.97859734,116.3045682,2011-07-08 09:33:00,75,07/08/2011,2021-09-18 09:33:51,63,2011,8,7,9,2011-07-08 09:00:00,09:00:00,6,Weekend,1
35907,35907,39.97866029,116.3104068,2011-08-08 21:51:00,75,08/08/2011,2021-09-18 21:51:55,63,2011,8,8,21,2011-08-08 21:00:00,21:00:00,0,Weekend,1
35908,35908,39.97558881,116.331308,2011-08-08 22:51:00,75,08/08/2011,2021-09-18 22:51:01,63,2011,8,8,22,2011-08-08 22:00:00,22:00:00,0,Weekend,1
35935,35935,39.97496167,116.318285,2011-08-28 08:59:00,75,28/08/2011,2021-09-18 08:59:58,63,2011,8,28,8,2011-08-28 08:00:00,08:00:00,6,Weekend,1
35936,35936,39.97885667,116.3042617,2011-08-28 09:26:00,75,28/08/2011,2021-09-18 09:26:29,63,2011,8,28,9,2011-08-28 09:00:00,09:00:00,6,Weekend,1
35937,35937,39.97404667,116.3314233,2011-08-28 16:56:00,75,28/08/2011,2021-09-18 16:56:49,63,2011,8,28,16,2011-08-28 16:00:00,16:00:00,6,Weekend,1
35938,35938,39.97460833,116.3312683,2011-08-28 17:59:00,75,28/08/2011,2021-09-18 17:59:58,63,2011,8,28,17,2011-08-28 17:00:00,17:00:00,6,Weekend,1
35939,35939,39.97474333,116.331135,2011-08-28 18:59:00,75,28/08/2011,2021-09-18 18:59:58,63,2011,8,28,18,2011-08-28 18:00:00,18:00:00,6,Weekend,1
35940,35940,39.97474333,116.3311,2011-08-28 19:59:00,75,28/08/2011,2021-09-18 19:59:58,63,2011,8,28,19,2011-08-28 19:00:00,19:00:00,6,Weekend,1
35941,35941,39.97462333,116.3312883,2011-08-28 20:28:00,75,28/08/2011,2021-09-18 20:28:33,63,2011,8,28,20,2011-08-28 20:00:00,20:00:00,6,Weekend,1
35942,35942,39.97486167,116.3310333,2011-08-28 21:59:00,75,28/08/2011,2021-09-18 21:59:59,63,2011,8,28,21,2011-08-28 21:00:00,21:00:00,6,Weekend,1
35943,35943,39.97485167,116.3312667,2011-08-28 22:53:00,75,28/08/2011,2021-09-18 22:53:03,63,2011,8,28,22,2011-08-28 22:00:00,22:00:00,6,Weekend,1
35944,35944,39.97474667,116.331025,2011-08-28 23:59:00,75,28/08/2011,2021-09-18 23:59:58,63,2011,8,28,23,2011-08-28 23:00:00,23:00:00,6,Weekend,1
35945,35945,39.97457833,116.33104,2011-08-29 00:59:00,75,29/08/2011,2021-09-18 00:59:58,63,2011,8,29,0,2011-08-29 00:00:00,00:00:00,0,Weekend,1
35946,35946,39.97476333,116.3312483,2011-08-29 01:59:00,75,29/08/2011,2021-09-18 01:59:59,63,2011,8,29,1,2011-08-29 01:00:00,01:00:00,0,Weekend,1
35947,35947,39.97490333,116.3291733,2011-08-29 02:59:00,75,29/08/2011,2021-09-18 02:59:55,63,2011,8,29,2,2011-08-29 02:00:00,02:00:00,0,Weekend,1
35948,35948,39.97941,116.3040017,2011-08-29 03:58:00,75,29/08/2011,2021-09-18 03:58:28,63,2011,8,29,3,2011-08-29 03:00:00,03:00:00,0,Weekend,1
35978,35978,39.97693333,116.3277167,2007-04-16 12:59:00,76,16/04/2007,2021-09-18 12:59:45,63,2007,4,16,12,2007-04-16 12:00:00,12:00:00,0,Weekend,1
35979,35979,39.98515,116.3394833,2007-04-16 13:03:00,76,16/04/2007,2021-09-18 13:03:37,63,2007,4,16,13,2007-04-16 13:00:00,13:00:00,0,Weekend,1
35980,35980,39.9842,116.4413833,2007-04-16 13:13:00,76,16/04/2007,2021-09-18 13:13:03,78,2007,4,16,13,2007-04-16 13:00:00,13:00:00,0,Weekend,1
35981,35981,39.90656667,116.4886,2007-04-16 13:24:00,76,16/04/2007,2021-09-18 13:24:37,77,2007,4,16,13,2007-04-16 13:00:00,13:00:00,0,Weekend,1
35982,35982,39.90471667,116.6296667,2007-04-16 13:42:00,76,16/04/2007,2021-09-18 13:42:04,91,2007,4,16,13,2007-04-16 13:00:00,13:00:00,0,Weekend,1
35983,35983,39.90445,116.6530333,2007-04-16 13:59:00,76,16/04/2007,2021-09-18 13:59:55,106,2007,4,16,13,2007-04-16 13:00:00,13:00:00,0,Weekend,1
35984,35984,39.89418333,116.6435,2007-04-16 14:14:00,76,16/04/2007,2021-09-18 14:14:02,106,2007,4,16,14,2007-04-16 14:00:00,14:00:00,0,Weekend,1
35985,35985,39.90466667,116.6299667,2007-04-16 23:59:00,76,16/04/2007,2021-09-18 23:59:29,106,2007,4,16,23,2007-04-16 23:00:00,23:00:00,0,Weekend,1
35986,35986,39.90533333,116.6280167,2007-04-16 23:59:00,76,16/04/2007,2021-09-18 23:59:55,91,2007,4,16,23,2007-04-16 23:00:00,23:00:00,0,Weekend,1
36027,36027,39.87268333,116.6332333,2007-04-23 00:59:00,76,23/04/2007,2021-09-18 00:59:33,106,2007,4,23,0,2007-04-23 00:00:00,00:00:00,0,Weekend,1
36028,36028,39.87211667,116.63275,2007-04-23 01:00:00,76,23/04/2007,2021-09-18 01:00:07,106,2007,4,23,1,2007-04-23 01:00:00,01:00:00,0,Weekend,1
36029,36029,39.856,116.5712333,2007-04-23 01:16:00,76,23/04/2007,2021-09-18 01:16:23,90,2007,4,23,1,2007-04-23 01:00:00,01:00:00,0,Weekend,1
36030,36030,39.86705,116.56695,2007-04-23 01:20:00,76,23/04/2007,2021-09-18 01:20:51,91,2007,4,23,1,2007-04-23 01:00:00,01:00:00,0,Weekend,1
36031,36031,39.9576,116.4808333,2007-04-23 01:58:00,76,23/04/2007,2021-09-18 01:58:43,77,2007,4,23,1,2007-04-23 01:00:00,01:00:00,0,Weekend,1
36032,36032,39.96001667,116.4783667,2007-04-23 01:59:00,76,23/04/2007,2021-09-18 01:59:10,78,2007,4,23,1,2007-04-23 01:00:00,01:00:00,0,Weekend,1
36033,36033,39.98735,116.4108667,2007-04-23 02:10:00,76,23/04/2007,2021-09-18 02:10:12,78,2007,4,23,2,2007-04-23 02:00:00,02:00:00,0,Weekend,1
36034,36034,39.98576667,116.3482833,2007-04-23 02:23:00,76,23/04/2007,2021-09-18 02:23:47,63,2007,4,23,2,2007-04-23 02:00:00,02:00:00,0,Weekend,1
36035,36035,39.90463333,116.6298667,2007-04-23 13:20:00,76,23/04/2007,2021-09-18 13:20:46,91,2007,4,23,13,2007-04-23 13:00:00,13:00:00,0,Weekend,1
36036,36036,39.89416667,116.6435167,2007-04-23 13:28:00,76,23/04/2007,2021-09-18 13:28:19,106,2007,4,23,13,2007-04-23 13:00:00,13:00:00,0,Weekend,1
36051,36051,39.889378,116.411963,2009-09-20 10:59:00,77,20/09/2009,2021-09-18 10:59:57,77,2009,9,20,10,2009-09-20 10:00:00,10:00:00,6,Weekend,1
36052,36052,39.88223,116.410882,2009-09-20 11:58:00,77,20/09/2009,2021-09-18 11:58:44,77,2009,9,20,11,2009-09-20 11:00:00,11:00:00,6,Weekend,1
36053,36053,39.852608,116.407115,2009-09-20 12:25:00,77,20/09/2009,2021-09-18 12:25:36,76,2009,9,20,12,2009-09-20 12:00:00,12:00:00,6,Weekend,1
36054,36054,39.954187,116.351398,2009-09-20 12:31:00,77,20/09/2009,2021-09-18 12:31:47,62,2009,9,20,12,2009-09-20 12:00:00,12:00:00,6,Weekend,1
36055,36055,39.96404,116.343382,2009-09-20 12:32:00,77,20/09/2009,2021-09-18 12:32:14,63,2009,9,20,12,2009-09-20 12:00:00,12:00:00,6,Weekend,1
36056,36056,39.875613,116.406962,2009-09-20 12:58:00,77,20/09/2009,2021-09-18 12:58:33,77,2009,9,20,12,2009-09-20 12:00:00,12:00:00,6,Weekend,1
36057,36057,39.882083,116.413978,2009-09-20 13:49:00,77,20/09/2009,2021-09-18 13:49:13,77,2009,9,20,13,2009-09-20 13:00:00,13:00:00,6,Weekend,1
36058,36058,39.936403,116.349518,2009-09-20 15:59:00,77,20/09/2009,2021-09-18 15:59:58,62,2009,9,20,15,2009-09-20 15:00:00,15:00:00,6,Weekend,1
36059,36059,39.950295,116.348695,2009-09-20 16:06:00,77,20/09/2009,2021-09-18 16:06:45,62,2009,9,20,16,2009-09-20 16:00:00,16:00:00,6,Weekend,1
36060,36060,39.93789,116.390157,2009-09-20 20:12:00,77,20/09/2009,2021-09-18 20:12:34,77,2009,9,20,20,2009-09-20 20:00:00,20:00:00,6,Weekend,1
36061,36061,39.937463,116.375408,2009-09-20 22:51:00,77,20/09/2009,2021-09-18 22:51:04,77,2009,9,20,22,2009-09-20 22:00:00,22:00:00,6,Weekend,1
36062,36062,39.959862,116.348805,2009-09-20 23:30:00,77,20/09/2009,2021-09-18 23:30:23,62,2009,9,20,23,2009-09-20 23:00:00,23:00:00,6,Weekend,1
36063,36063,39.977623,116.331433,2009-09-20 23:52:00,77,20/09/2009,2021-09-18 23:52:49,63,2009,9,20,23,2009-09-20 23:00:00,23:00:00,6,Weekend,1
36078,36078,39.9717499,116.3249283,2008-05-05 23:55:00,78,05/05/2008,2021-09-18 23:55:58,63,2008,5,5,23,2008-05-05 23:00:00,23:00:00,0,Weekend,1
36088,36088,39.9754183,116.3325849,2008-11-05 11:59:00,78,11/05/2008,2021-09-18 11:59:58,63,2008,5,11,11,2008-11-05 11:00:00,11:00:00,6,Weekend,1
36089,36089,39.9753216,116.3336433,2008-11-05 12:01:00,78,11/05/2008,2021-09-18 12:01:15,63,2008,5,11,12,2008-11-05 12:00:00,12:00:00,6,Weekend,1
36090,36090,40.0783499,116.3193899,2008-11-05 12:53:00,78,11/05/2008,2021-09-18 12:53:00,64,2008,5,11,12,2008-11-05 12:00:00,12:00:00,6,Weekend,1
36091,36091,40.0730716,116.3283999,2008-11-05 14:59:00,78,11/05/2008,2021-09-18 14:59:57,64,2008,5,11,14,2008-11-05 14:00:00,14:00:00,6,Weekend,1
36092,36092,40.0723433,116.3240033,2008-11-05 15:10:00,78,11/05/2008,2021-09-18 15:10:29,64,2008,5,11,15,2008-11-05 15:00:00,15:00:00,6,Weekend,1
36093,36093,40.0711766,116.3251683,2008-11-05 18:03:00,78,11/05/2008,2021-09-18 18:03:38,64,2008,5,11,18,2008-11-05 18:00:00,18:00:00,6,Weekend,1
36094,36094,40.0712899,116.3289933,2008-11-05 22:55:00,78,11/05/2008,2021-09-18 22:55:27,64,2008,5,11,22,2008-11-05 22:00:00,22:00:00,6,Weekend,1
36095,36095,39.9717766,116.33132,2008-11-05 23:51:00,78,11/05/2008,2021-09-18 23:51:38,63,2008,5,11,23,2008-11-05 23:00:00,23:00:00,6,Weekend,1
36096,36096,39.972,116.3254299,2008-12-05 23:55:00,78,12/05/2008,2021-09-18 23:55:09,63,2008,5,12,23,2008-12-05 23:00:00,23:00:00,0,Weekend,1
